,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
739463,984,11,3,975100181,M,50,16,92129,"American President, The (1995)",Comedy|Drama|Romance,False
255929,6036,1268,3,956753417,F,25,15,32603,Pump Up the Volume (1990),Drama,False
520322,3792,1135,2,976298013,M,25,6,68108,Private Benjamin (1980),Comedy,False
862011,3063,2846,3,970016232,M,18,4,03106,"Adventures of Milo and Otis, The (1986)",Children's,False
652125,3550,2985,4,967155788,M,25,5,55447,Robocop (1987),Action|Crime|Sci-Fi,False
66104,1314,2628,5,974784527,F,18,4,68154,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,False
8786,4902,1287,5,965149756,M,35,14,84057,Ben-Hur (1959),Action|Adventure|Drama,False
995869,1172,270,4,974866101,F,25,0,61801,Love Affair (1994),Drama|Romance,False
216813,3679,1036,5,966448179,M,25,4,68108,Die Hard (1988),Action|Thriller,False
122411,1543,1370,3,974743106,M,25,11,10549,Die Hard 2 (1990),Action|Thriller,False
16539,4224,1035,4,965317791,F,45,1,48198,"Sound of Music, The (1965)",Musical,False
358782,2624,3148,5,973650149,F,35,0,44313,"Cider House Rules, The (1999)",Drama,False
703180,4447,1717,3,965173337,M,45,5,32953,Scream 2 (1997),Horror|Thriller,False
849837,146,3196,4,977435147,F,35,20,10954,Stalag 17 (1953),Drama|War,False
553537,424,3928,4,1017242607,M,25,17,55112,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,False
822485,4708,2183,4,963936061,M,25,0,60647,"Man Who Knew Too Much, The (1956)",Thriller,False
148012,1383,1597,3,975979779,F,25,7,19806,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,False
952142,3600,3211,4,966622476,M,35,20,94506,"Cry in the Dark, A (1988)",Drama,False
292458,601,16,5,975887286,F,18,20,06320,Casino (1995),Drama|Thriller,False
960589,5837,3094,1,957845270,M,25,7,60607,Maurice (1987),Drama|Romance,False
129667,2756,1196,5,973192933,M,18,4,97331,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
690451,1611,1407,3,980749855,M,25,0,03867,Scream (1996),Horror|Thriller,False
892379,4790,1648,3,963180485,F,25,2,94133,"House of Yes, The (1997)",Comedy|Drama|Thriller,False
615503,911,2605,4,976488972,M,50,0,98226,Entrapment (1999),Crime|Thriller,False
992238,520,2620,4,976226859,F,35,20,55104,This Is My Father (1998),Drama|Romance,False
943487,2820,3872,5,972657356,F,35,0,02138,"Suddenly, Last Summer (1959)",Drama,False
791631,2895,2463,4,971990437,M,25,11,07039,Ruthless People (1986),Comedy,False
75558,4194,1213,5,965323964,M,18,4,60637,GoodFellas (1990),Crime|Drama,False
95547,746,3257,2,975468580,F,18,19,95019,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,False
530650,4611,1215,1,964152016,F,18,4,78705,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,False
494400,5689,2407,5,961606083,M,25,0,84119,Cocoon (1985),Comedy|Sci-Fi,False
321161,4951,34,5,962639898,F,35,17,90291,Babe (1995),Children's|Comedy|Drama,False
705724,302,3273,3,976504507,M,18,4,04901,Scream 3 (2000),Horror|Mystery|Thriller,False
356622,2592,1682,2,973829540,M,50,7,80004-4448,"Truman Show, The (1998)",Drama,False
932541,984,2971,4,975116745,M,50,16,92129,All That Jazz (1979),Musical,False
169779,4879,2728,4,962769416,M,25,3,60626,Spartacus (1960),Drama,False
60491,3210,1357,5,969031121,F,45,0,02115,Shine (1996),Drama|Romance,False
403959,5699,1356,3,958619065,M,35,15,94706,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,False
225731,5035,1240,3,962552292,F,25,17,19810,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
485803,3005,3701,4,970569300,M,25,17,94133,Alien Nation (1988),Crime|Drama|Sci-Fi,False
29946,2962,1097,4,971194034,M,35,3,94109,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
826444,1861,3169,4,974697422,M,50,16,92129,"Falcon and the Snowman, The (1984)",Drama,False
31947,3065,1721,5,971147782,F,18,4,48135,Titanic (1997),Drama|Romance,False
276254,2840,1429,4,972572828,M,25,0,60660,Jackie Chan's First Strike (1996),Action,False
340102,72,17,4,977869485,F,45,0,55122,Sense and Sensibility (1995),Drama|Romance,False
310933,3821,1093,2,974758262,M,25,20,44313,"Doors, The (1991)",Drama|Musical,False
750951,149,1227,5,977589961,M,25,1,29205,Once Upon a Time in America (1984),Crime|Drama|Thriller,False
95796,3391,3257,1,967659360,M,18,4,48135,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,False
641179,1297,1206,5,975102580,M,25,7,92109,"Clockwork Orange, A (1971)",Sci-Fi,False
23910,1623,1270,5,975364078,M,50,15,07746,Back to the Future (1985),Comedy|Sci-Fi,False
208511,4446,3671,3,965091993,M,18,18,60435,Blazing Saddles (1974),Comedy|Western,False
426896,533,1257,3,976299554,M,25,12,27514,Better Off Dead... (1985),Comedy,False
887535,1448,1342,3,976556029,F,25,3,17522,Candyman (1992),Horror,False
758995,1050,372,3,974963728,M,25,1,97302,Reality Bites (1994),Comedy|Drama,False
78801,1033,3030,4,974997388,M,25,5,60076,Yojimbo (1961),Comedy|Drama|Western,False
607662,4435,3145,1,965097746,M,25,7,76904,"Cradle Will Rock, The (1999)",Drama,False
559206,5954,3448,4,957653571,M,45,11,70802,"Good Morning, Vietnam (1987)",Comedy|Drama|War,False
959689,1897,1670,4,974773282,F,50,2,94530,Welcome To Sarajevo (1997),Drama|War,False
158614,3483,2501,4,987173267,F,45,7,30260,October Sky (1999),Drama,False
82747,5980,3035,4,956943607,M,56,1,42503,Mister Roberts (1955),Comedy|Drama|War,False
669518,3353,3633,4,968126484,M,35,17,92688,On Her Majesty's Secret Service (1969),Action,False
789930,4506,2459,3,964982347,M,50,16,29464,"Texas Chainsaw Massacre, The (1974)",Horror,False
533348,3010,541,5,970522261,M,25,12,78759,Blade Runner (1982),Film-Noir|Sci-Fi,False
633762,4041,198,3,965511312,M,18,3,48005,Strange Days (1995),Action|Crime|Sci-Fi,False
183625,1182,1641,2,974853528,M,1,10,91326,"Full Monty, The (1997)",Comedy,False
736710,3588,2726,5,966661023,M,25,2,90068,"Killing, The (1956)",Crime|Film-Noir,False
314051,2724,1747,5,973272289,F,45,2,27514,Wag the Dog (1997),Comedy|Drama,False
465101,1655,2094,3,974740062,M,18,4,94507,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,False
248001,1244,6,5,974831211,M,25,4,22030,Heat (1995),Action|Crime|Thriller,False
54409,4848,2028,5,962835218,F,35,6,54971,Saving Private Ryan (1998),Action|Drama|War,False
904446,2073,2310,5,974658080,F,18,4,13148,"Mighty, The (1998)",Drama,False
861590,3017,1952,4,1008956415,F,35,9,85255,Midnight Cowboy (1969),Drama,False
365490,4953,161,4,962641682,M,35,12,55082,Crimson Tide (1995),Drama|Thriller|War,False
428223,1447,3363,4,981019061,M,18,4,80521,American Graffiti (1973),Comedy|Drama,False
984462,1285,3048,1,975459108,M,35,4,98125,Under the Rainbow (1981),Comedy,False
344536,5942,2469,4,957206440,M,45,1,01867,Peggy Sue Got Married (1986),Comedy|Romance,False
882397,5759,2857,5,959557939,F,25,1,08904,Yellow Submarine (1968),Animation|Musical,False
444405,639,2077,4,984291202,M,45,17,85202,"Journey of Natty Gann, The (1985)",Adventure|Children's,False
834967,3860,155,4,965860938,M,45,17,44129,Beyond Rangoon (1995),Drama|War,False
267083,2572,3163,1,973909478,M,35,14,75005,Topsy-Turvy (1999),Drama,False
142416,4689,2571,5,963614565,M,18,12,02215,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
375441,261,111,4,976667877,M,25,20,75801,Taxi Driver (1976),Drama|Thriller,False
454686,2383,750,4,974501377,F,25,14,95125,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
95941,4543,3257,2,966026213,M,25,2,11105,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,False
781465,2955,3219,4,971206954,M,35,14,92025,Pacific Heights (1990),Thriller,False
427456,1159,1831,2,974865059,M,18,0,48314,Lost in Space (1998),Action|Sci-Fi|Thriller,False
919279,5153,3724,3,961967707,M,25,7,60046,Coming Home (1978),Drama|War,False
658213,5501,2143,2,959797962,M,25,2,33334,Legend (1985),Adventure|Fantasy|Romance,False
797119,4946,955,3,962642359,F,35,1,91106,Bringing Up Baby (1938),Comedy,False
127469,2485,590,4,974482893,M,35,14,95746,Dances with Wolves (1990),Adventure|Drama|Western,False
716494,4161,2671,2,965336196,M,45,0,90404,Notting Hill (1999),Comedy|Romance,False
929300,1941,169,3,989642268,M,35,17,94550,Free Willy 2: The Adventure Home (1995),Adventure|Children's|Drama,False
563445,624,3101,5,975996810,M,25,1,75207,Fatal Attraction (1987),Thriller,False
121111,3401,1265,5,967436456,M,35,7,76109,Groundhog Day (1993),Comedy|Romance,False
252110,5911,50,5,957479820,F,25,17,80301,"Usual Suspects, The (1995)",Crime|Thriller,False
729058,3272,3917,4,971255987,M,35,0,08330,Hellraiser (1987),Horror,False
347002,4979,1380,4,962600989,M,35,2,55423,Grease (1978),Comedy|Musical|Romance,False
483666,5082,923,5,962406744,M,35,1,23185,Citizen Kane (1941),Drama,False
843010,4238,2474,4,965416188,M,35,16,44691,"Color of Money, The (1986)",Drama,False
573260,3380,3362,3,967673486,M,50,0,20815,Dog Day Afternoon (1975),Comedy|Crime|Drama,False
1000077,3367,791,3,970080151,M,50,16,10025,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",Documentary,False
907335,2153,2147,2,974620216,M,18,16,97405,"Clan of the Cave Bear, The (1986)",Drama,False
349668,5634,1997,1,959011002,M,25,14,55406,"Exorcist, The (1973)",Horror,False
77352,3861,3578,5,965857227,M,18,4,12604,Gladiator (2000),Action|Drama,False
538129,1343,2021,3,975804297,M,35,14,91324,Dune (1984),Fantasy|Sci-Fi,False
89449,5908,1259,3,960832407,M,25,4,19711,Stand by Me (1986),Adventure|Comedy|Drama,False
497167,1880,435,2,974700757,M,35,0,91006,Coneheads (1993),Comedy|Sci-Fi,False
650082,3942,1748,3,965691890,M,18,4,49855,Dark City (1998),Film-Noir|Sci-Fi|Thriller,False
213905,377,1214,3,976302265,M,25,17,55418,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
412914,5319,1584,4,1030475387,M,18,17,94941,Contact (1997),Drama|Sci-Fi,False
872071,3778,1971,1,966049249,M,25,0,61832,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,False
217780,1741,3702,4,974707253,M,35,7,91107,Mad Max (1979),Action|Sci-Fi,False
58828,4832,608,4,962899282,M,25,14,17857,Fargo (1996),Crime|Drama|Thriller,False
50128,2583,1028,4,974075785,M,35,7,19610,Mary Poppins (1964),Children's|Comedy|Musical,False
986107,1081,662,3,974935986,M,18,4,68144-2410,Fear (1996),Thriller,False
226368,853,2987,5,975348114,M,25,17,55447,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
367866,2222,1701,4,974858782,F,45,1,13088,Deconstructing Harry (1997),Comedy|Drama,False
897851,1069,22,2,974944599,M,25,20,98105,Copycat (1995),Crime|Drama|Thriller,False
819673,278,2650,3,976586713,M,45,18,60482,"Ghost of Frankenstein, The (1942)",Horror,False
192519,424,1291,4,1016723299,M,25,17,55112,Indiana Jones and the Last Crusade (1989),Action|Adventure,False
558088,4489,663,4,1026923909,M,18,4,78613,Kids in the Hall: Brain Candy (1996),Comedy,False
705275,5446,1219,5,959971230,F,50,1,65203,Psycho (1960),Horror|Thriller,False
211069,1647,1136,5,986455127,M,18,18,98118,Monty Python and the Holy Grail (1974),Comedy,False
660193,132,3526,5,977428886,M,25,17,99709,Parenthood (1989),Comedy|Drama,False
429088,877,586,3,975271341,M,25,0,90631,Home Alone (1990),Children's|Comedy,False
461017,2810,2161,5,1011393637,F,1,10,64093,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,False
903204,5397,2114,3,994865839,M,18,0,60451,"Outsiders, The (1983)",Drama,False
75769,4980,1213,4,962597317,M,25,1,55403,GoodFellas (1990),Crime|Drama,False
454640,2172,750,5,974611141,M,18,20,60641,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
344242,2541,2469,4,974045394,F,35,5,49424,Peggy Sue Got Married (1986),Comedy|Romance,False
46219,2944,2692,5,1011117284,F,18,4,48104,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,False
717187,3394,910,4,967491003,M,35,7,90069,Some Like It Hot (1959),Comedy|Crime,False
720057,3681,429,3,966357300,M,25,7,29662,Cabin Boy (1994),Comedy,False
295973,2242,1517,1,974602126,M,18,4,60115,Austin Powers: International Man of Mystery (1997),Comedy,False
466148,5387,1292,5,1043942413,F,25,1,45056,Being There (1979),Comedy,False
815989,3080,3504,5,969811842,M,25,20,55410,Network (1976),Comedy|Drama,False
38020,274,2762,5,976593895,M,18,4,55455,"Sixth Sense, The (1999)",Thriller,False
951684,212,1355,2,976946149,M,25,16,53714,Nightwatch (1997),Horror|Thriller,False
339182,3080,2966,4,976307344,M,25,20,55410,"Straight Story, The (1999)",Drama,False
475940,1010,1376,4,975229293,M,25,0,10310,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
810124,889,946,4,975250403,M,45,20,10024,To Be or Not to Be (1942),Comedy|Drama|War,False
741012,5755,3044,4,958266302,F,35,2,78744,Dead Again (1991),Mystery|Romance|Thriller,False
915778,1988,2435,3,975119513,F,25,1,85224,Hurlyburly (1998),Drama,False
355788,4141,1393,4,965351407,M,35,17,95014,Jerry Maguire (1996),Drama|Romance,False
933737,5448,3093,3,959965038,M,45,19,60626,McCabe & Mrs. Miller (1971),Drama|Western,False
351257,624,474,5,976575307,M,25,1,75207,In the Line of Fire (1993),Action|Thriller,False
940638,3189,204,3,969861476,M,25,16,90292,Under Siege 2: Dark Territory (1995),Action,False
210598,5856,2115,5,957732985,F,25,7,78232,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
551368,1354,1676,3,975459780,F,25,2,94040,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,False
368282,3005,1274,2,970569082,M,25,17,94133,Akira (1988),Adventure|Animation|Sci-Fi|Thriller,False
671769,1155,2404,1,974866853,M,25,12,90278,Rambo III (1988),Action|War,False
776835,5406,1021,3,960305623,F,35,0,49504,Angels in the Outfield (1994),Children's|Comedy,False
609233,2909,1625,5,971969524,M,25,7,43228,"Game, The (1997)",Mystery|Thriller,False
1471,5220,1193,4,961544142,M,25,7,91436,One Flew Over the Cuckoo's Nest (1975),Drama,False
509721,4675,2000,4,963900365,F,18,4,27514,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
51601,1797,1207,5,974700159,M,35,7,52003,To Kill a Mockingbird (1962),Drama,False
879401,3311,15,1,967960706,M,25,4,90039,Cutthroat Island (1995),Action|Adventure|Romance,False
894163,4089,1769,4,1020652114,M,25,7,79416,"Replacement Killers, The (1998)",Action|Thriller,False
503760,850,1125,4,975351703,M,35,0,60640,"Return of the Pink Panther, The (1974)",Comedy,False
93980,3626,3255,4,966595514,M,25,17,75075,"League of Their Own, A (1992)",Comedy|Drama,False
187826,3650,1431,3,970772649,M,25,0,60611,Beverly Hills Ninja (1997),Action|Comedy,False
815134,3017,1183,2,970530158,F,35,9,85255,"English Patient, The (1996)",Drama|Romance|War,False
863773,817,2107,2,975388444,M,18,4,41076,Halloween: H20 (1998),Horror|Thriller,False
87169,1870,368,4,974695751,M,56,13,85248,Maverick (1994),Action|Comedy|Western,False
569830,4221,1498,1,965316591,M,35,4,53818,Inventing the Abbotts (1997),Drama|Romance,False
396235,984,3510,3,975912677,M,50,16,92129,Frequency (2000),Drama|Thriller,False
493184,3576,2405,4,966720485,M,50,7,68046,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,False
63180,338,648,4,976345359,M,35,7,55116,Mission: Impossible (1996),Action|Adventure|Mystery,False
691562,826,2064,4,975373457,F,35,1,80210,Roger & Me (1989),Comedy|Documentary,False
729481,4021,2478,4,965521331,M,50,20,95236,Three Amigos! (1986),Comedy|Western,False
735255,2913,1845,5,971770266,F,35,20,98119,Zero Effect (1998),Comedy|Thriller,False
62349,2288,2194,2,974525115,M,1,10,13066,"Untouchables, The (1987)",Action|Crime|Drama,False
222506,1667,1201,4,974711376,M,50,16,98516,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
39318,3637,2762,5,966489342,M,25,6,94127,"Sixth Sense, The (1999)",Thriller,False
70833,224,1210,4,981145219,F,18,4,14850,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
529365,5140,2012,3,964876833,M,25,6,35205,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,False
148255,3272,1597,5,971253464,M,35,0,08330,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,False
547466,4708,2105,4,966998677,M,25,0,60647,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,False
17709,2944,2791,5,1011209913,F,18,4,48104,Airplane! (1980),Comedy,False
71109,777,1210,4,975436906,M,18,19,87543,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
493497,176,2407,4,977099432,F,18,3,55016,Cocoon (1985),Comedy|Sci-Fi,False
225118,3308,1240,5,967975579,F,18,20,15701-1348,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
202966,658,3552,4,975692789,F,25,0,10021,Caddyshack (1980),Comedy,False
383093,5874,2686,4,1010973660,M,25,4,01002,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,False
706262,5845,3273,3,957799294,F,25,3,79411,Scream 3 (2000),Horror|Mystery|Thriller,False
432550,2063,2,3,975376304,M,25,4,43138,Jumanji (1995),Adventure|Children's|Fantasy,False
969726,850,2068,5,975351586,M,35,0,60640,Fanny and Alexander (1982),Drama,False
26513,1699,527,3,981322120,F,25,19,98102,Schindler's List (1993),Drama|War,False
246978,4790,1909,3,970350597,F,25,2,94133,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,False
508271,3081,3812,4,969808823,M,25,7,77252,Everything You Always Wanted to Know About Sex (1972),Comedy,False
633228,5738,2311,4,958418228,M,25,12,55406,2010 (1984),Mystery|Sci-Fi,False
904959,2928,1228,5,971552967,M,25,2,90068,Raging Bull (1980),Drama,False
894063,2097,1769,5,974887579,M,18,5,48504,"Replacement Killers, The (1998)",Action|Thriller,False
110456,117,1225,4,977495516,M,25,17,33314,Amadeus (1984),Drama,False
775653,3766,1457,3,966081511,F,18,1,45458,Fools Rush In (1997),Comedy|Romance,False
50585,5084,1028,2,964142829,M,18,4,10013,Mary Poppins (1964),Children's|Comedy|Musical,False
862191,3546,1983,2,966856274,M,25,20,41706,Halloween II (1981),Horror,False
846609,5369,1963,3,960489206,M,25,15,02139,Take the Money and Run (1969),Comedy,False
424967,4167,1252,5,965335241,M,25,20,22032,Chinatown (1974),Film-Noir|Mystery|Thriller,False
194093,571,653,3,975998106,M,50,5,95401,Dragonheart (1996),Action|Adventure|Fantasy,False
644711,4942,1077,4,962641967,M,45,12,40515,Sleeper (1973),Comedy|Sci-Fi,False
735290,3648,1845,5,994800488,M,18,4,85210,Zero Effect (1998),Comedy|Thriller,False
330583,639,597,4,981088924,M,45,17,85202,Pretty Woman (1990),Comedy|Romance,False
426854,6016,1256,5,963617607,M,45,1,37209,Duck Soup (1933),Comedy|War,False
375246,4821,3252,5,962926718,M,18,19,75080,Scent of a Woman (1992),Drama,False
421217,889,1320,1,975249696,M,45,20,10024,Alien³ (1992),Action|Horror|Sci-Fi|Thriller,False
437306,3012,1339,2,998071909,M,25,12,78660,Bram Stoker's Dracula (1992),Horror|Romance,False
779211,3462,2269,3,999307987,F,25,4,73160,Indecent Proposal (1993),Drama,False
551204,475,1676,3,976219914,F,25,2,55421,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,False
599305,4085,3535,3,986183605,F,25,6,79416,American Psycho (2000),Comedy|Horror|Thriller,False
470854,889,1371,3,975249205,M,45,20,10024,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,False
823463,2348,3204,3,974504067,M,50,12,06082,"Boys from Brazil, The (1978)",Thriller,False
